,name,finger_x,finger_y,thumb_x,thumb_y
236,labeled-data\OC06_R_10s_lowfps\img071.png,1131.33056934615,243.0306644132247,952.4523608323652,792.4423048484209
237,labeled-data\OC06_R_10s_lowfps\img072.png,1105.7765395584663,262.1961867539874,948.1933558677512,788.183299883807
238,labeled-data\OC06_R_10s_lowfps\img073.png,997.1719129608114,536.9020069715855,990.7834055138906,598.6575789584874
239,labeled-data\OC06_R_10s_lowfps\img074.png,1026.9849477131088,547.5495193831204,1014.2079328192672,590.1395690292595
240,labeled-data\OC06_R_10s_lowfps\img075.png,1020.596440266188,568.8445442061899,1014.2079328192672,611.4345938523292
241,labeled-data\OC06_R_10s_lowfps\img076.png,1016.337435301574,568.8445442061899,1012.0784303369604,607.1755888877151
242,labeled-data\OC06_R_10s_lowfps\img077.png,1020.596440266188,566.7150417238829,1007.8194253723464,611.4345938523292
243,labeled-data\OC06_R_10s_lowfps\img078.png,1016.337435301574,466.62842505545575,992.9129079961974,643.3771310869336
244,labeled-data\OC06_R_10s_lowfps\img079.png,1110.0355445230805,279.2322066124432,946.0638533854444,790.3128023661139
245,labeled-data\OC06_R_10s_lowfps\img080.png,1152.6255941692195,257.9371817893734,943.9343509031372,762.6292700961235
246,labeled-data\OC06_R_10s_lowfps\img081.png,1152.6255941692195,255.80767930706656,952.4523608323652,762.6292700961235
247,labeled-data\OC06_R_10s_lowfps\img082.png,1127.071564381536,272.84369916552214,954.581863314672,749.8522552022816
248,labeled-data\OC06_R_10s_lowfps\img083.png,1052.5389775007925,338.85827611703803,956.7113657969792,696.6146931446076
249,labeled-data\OC06_R_10s_lowfps\img084.png,1031.2439526777227,521.9954895954368,1033.3734551600298,573.1035491708038
250,labeled-data\OC06_R_10s_lowfps\img085.png,1024.855445230802,553.9380268300412,1026.9849477131088,602.9165839231013
251,labeled-data\OC06_R_10s_lowfps\img086.png,1024.855445230802,570.9740466884969,1024.855445230802,615.693598816943
252,labeled-data\OC06_R_10s_lowfps\img087.png,1018.4669377838812,568.8445442061899,1024.855445230802,617.8231012992501
253,labeled-data\OC06_R_10s_lowfps\img088.png,1018.4669377838812,564.585539241576,1020.596440266188,609.3050913700222
254,labeled-data\OC06_R_10s_lowfps\img089.png,1035.5029576423367,392.09583817471207,978.0063906200488,664.6721559100032
255,labeled-data\OC06_R_10s_lowfps\img090.png,1058.9274849477133,349.5057885285728,956.7113657969792,679.5786732861519
256,labeled-data\OC06_R_10s_lowfps\img091.png,1067.4454948769412,338.85827611703803,954.5818633146724,675.319668321538
257,labeled-data\OC06_R_10s_lowfps\img092.png,1086.611017217704,319.69275377627537,948.1933558677512,715.7802154853703
258,labeled-data\OC06_R_10s_lowfps\img093.png,1075.963504806169,334.5992711524241,954.5818633146724,709.3917080384495
259,labeled-data\OC06_R_10s_lowfps\img094.png,999.3014154431183,549.6790218654272,995.0424104785044,611.4345938523292
260,labeled-data\OC06_R_10s_lowfps\img095.png,1014.2079328192672,556.0675293123481,1016.3374353015738,594.3985739938735
261,labeled-data\OC06_R_10s_lowfps\img096.png,1012.07843033696,575.2330516531108,1012.0784303369604,619.9526037815571
262,labeled-data\OC06_R_10s_lowfps\img097.png,1009.9489278546532,581.6215591000317,1005.6899228900392,626.3411112284779
263,labeled-data\OC06_R_10s_lowfps\img098.png,1012.07843033696,588.0100665469525,1007.8194253723464,628.4706137107848
264,labeled-data\OC06_R_10s_lowfps\img099.png,1005.6899228900392,588.0100665469525,1005.6899228900392,632.7296186753988
265,labeled-data\OC06_R_10s_lowfps\img100.png,1048.2799725361783,358.0237984578007,952.4523608323652,751.9817576845886
266,labeled-data\OC06_R_10s_lowfps\img101.png,1116.4240519700013,283.4912115770572,954.5818633146724,847.8093693884019
267,labeled-data\OC06_R_10s_lowfps\img102.png,1161.1436040984474,262.1961867539874,963.0998732439,845.679866906095
268,labeled-data\OC06_R_10s_lowfps\img103.png,1152.6255941692195,279.2322066124432,963.0998732439,839.291359459174
269,labeled-data\OC06_R_10s_lowfps\img104.png,1065.315992394634,328.21076370550327,954.5818633146724,807.3488222245696
270,labeled-data\OC06_R_10s_lowfps\img105.png,988.6539030315836,560.3265342769621,988.6539030315836,619.9526037815571
271,labeled-data\OC06_R_10s_lowfps\img106.png,1016.337435301574,577.3625541354178,1014.2079328192672,615.6935988169431
272,labeled-data\OC06_R_10s_lowfps\img107.png,1018.4669377838812,577.3625541354178,1014.2079328192672,626.3411112284779
273,labeled-data\OC06_R_10s_lowfps\img108.png,1014.2079328192672,583.7510615823387,1007.8194253723464,628.4706137107848
274,labeled-data\OC06_R_10s_lowfps\img109.png,1005.6899228900392,583.7510615823387,1003.5604204077324,626.3411112284779
275,labeled-data\OC06_R_10s_lowfps\img110.png,1086.611017217704,343.117281081652,952.4523608323656,747.7227527199747
276,labeled-data\OC06_R_10s_lowfps\img111.png,1144.107584239992,274.9732016478292,939.6753459385234,796.7013098130349
277,labeled-data\OC06_R_10s_lowfps\img112.png,1165.4026090630614,272.84369916552214,948.1933558677512,775.4062849899652
278,labeled-data\OC06_R_10s_lowfps\img113.png,1161.1436040984474,272.84369916552214,954.5818633146724,783.9242949191931
279,labeled-data\OC06_R_10s_lowfps\img114.png,1095.1290271469318,313.30424632935456,950.3228583500584,771.1472800253513
280,labeled-data\OC06_R_10s_lowfps\img115.png,997.1719129608114,526.2544945600507,992.9129079961974,630.6001161930918
281,labeled-data\OC06_R_10s_lowfps\img116.png,1024.855445230802,566.7150417238829,1022.7259427484952,613.5640963346361
282,labeled-data\OC06_R_10s_lowfps\img117.png,1026.9849477131088,590.1395690292595,1031.2439526777227,632.7296186753988
283,labeled-data\OC06_R_10s_lowfps\img118.png,1024.855445230802,594.3985739938734,1024.8554452308022,632.7296186753988
284,labeled-data\OC06_R_10s_lowfps\img119.png,1024.855445230802,590.1395690292595,1029.114450195416,632.7296186753988
285,labeled-data\OC06_R_10s_lowfps\img120.png,1022.7259427484952,539.0315094538925,1022.7259427484952,628.4706137107848
286,labeled-data\OC06_R_10s_lowfps\img121.png,1097.2585296292386,338.85827611703803,960.9703707615932,739.2047427907469
287,labeled-data\OC06_R_10s_lowfps\img122.png,1141.978081757685,302.6567339178196,958.840868279286,743.4637477553608
288,labeled-data\OC06_R_10s_lowfps\img123.png,1146.237086722299,289.8797190239777,963.0998732439,766.8882750607373
289,labeled-data\OC06_R_10s_lowfps\img124.png,1161.1436040984474,279.2322066124432,956.7113657969792,779.6652899545792
290,labeled-data\OC06_R_10s_lowfps\img125.png,1144.107584239992,296.26822647089875,958.840868279286,798.8308122953418
291,labeled-data\OC06_R_10s_lowfps\img126.png,1014.2079328192672,504.9594697369811,986.5244005492766,685.9671807330728
292,labeled-data\OC06_R_10s_lowfps\img127.png,1024.855445230802,575.2330516531108,1016.337435301574,630.6001161930918
293,labeled-data\OC06_R_10s_lowfps\img128.png,1031.2439526777227,596.5280764761804,1020.596440266188,641.2476286046266
294,labeled-data\OC06_R_10s_lowfps\img129.png,1031.2439526777227,596.5280764761804,1022.7259427484952,643.3771310869336
295,labeled-data\OC06_R_10s_lowfps\img130.png,1026.9849477131088,594.3985739938735,1018.4669377838812,643.3771310869336
296,labeled-data\OC06_R_10s_lowfps\img131.png,1024.855445230802,524.1249920777437,1012.07843033696,634.8591211577058
297,labeled-data\OC06_R_10s_lowfps\img132.png,1114.2945494876944,332.4697686701172,971.617883173128,754.1112601668956
298,labeled-data\OC06_R_10s_lowfps\img133.png,1165.4026090630614,292.0092215062848,967.358878208514,756.2407626492026
299,labeled-data\OC06_R_10s_lowfps\img134.png,1186.697633886131,272.84369916552214,971.617883173128,754.1112601668956
300,labeled-data\OC06_R_10s_lowfps\img135.png,1167.5321115453685,285.620714059364,958.840868279286,758.3702651315095
301,labeled-data\OC06_R_10s_lowfps\img136.png,1007.8194253723464,490.0529523608324,1001.4309179254252,645.5066335692405
302,labeled-data\OC06_R_10s_lowfps\img137.png,1018.4669377838812,564.585539241576,1026.9849477131088,613.5640963346361
303,labeled-data\OC06_R_10s_lowfps\img138.png,1035.5029576423367,588.0100665469527,1041.8914650892575,630.6001161930918
304,labeled-data\OC06_R_10s_lowfps\img139.png,1035.5029576423367,592.2690715115665,1039.7619626069506,632.7296186753988
305,labeled-data\OC06_R_10s_lowfps\img140.png,1031.2439526777227,588.0100665469525,1039.7619626069506,628.470613710785
306,labeled-data\OC06_R_10s_lowfps\img141.png,1026.9849477131088,560.3265342769621,1033.3734551600298,611.4345938523292
307,labeled-data\OC06_R_10s_lowfps\img142.png,1086.611017217704,364.4123059047215,973.747385655435,703.0032005915285
308,labeled-data\OC06_R_10s_lowfps\img143.png,1135.589574310764,315.4337488116614,954.5818633146724,724.2982254145982
309,labeled-data\OC06_R_10s_lowfps\img144.png,1193.086141333052,277.1027041301361,956.7113657969792,758.3702651315095
310,labeled-data\OC06_R_10s_lowfps\img145.png,1207.992658709201,260.0666842716805,952.4523608323652,794.5718073307279
311,labeled-data\OC06_R_10s_lowfps\img146.png,1195.2156438153588,277.1027041301361,956.7113657969792,800.9603147776488
312,labeled-data\OC06_R_10s_lowfps\img147.png,1095.1290271469318,336.7287736347312,952.4523608323652,771.1472800253513
313,labeled-data\OC06_R_10s_lowfps\img148.png,1031.2439526777227,549.6790218654272,1026.9849477131088,596.5280764761804
314,labeled-data\OC06_R_10s_lowfps\img149.png,1016.337435301574,588.0100665469525,1022.7259427484952,626.3411112284779
315,labeled-data\OC06_R_10s_lowfps\img150.png,1016.337435301574,575.2330516531108,1022.7259427484948,611.4345938523292
316,labeled-data\OC06_R_10s_lowfps\img151.png,1018.4669377838808,575.2330516531108,1018.4669377838812,611.4345938523292
317,labeled-data\OC06_R_10s_lowfps\img152.png,1018.4669377838812,579.4920566177248,1022.7259427484948,613.5640963346361
318,labeled-data\OC06_R_10s_lowfps\img153.png,1016.337435301574,568.8445442061899,1020.596440266188,611.4345938523292
319,labeled-data\OC06_R_10s_lowfps\img154.png,1080.2225097707828,364.4123059047215,958.8408682792864,703.0032005915285
320,labeled-data\OC06_R_10s_lowfps\img155.png,1107.9060420407734,311.17474384704747,952.4523608323652,722.1687229322912
321,labeled-data\OC06_R_10s_lowfps\img156.png,1148.3665892046058,283.4912115770572,948.1933558677512,773.2767825076583
322,labeled-data\OC06_R_10s_lowfps\img157.png,1165.4026090630614,277.1027041301361,948.1933558677512,794.5718073307279
323,labeled-data\OC06_R_10s_lowfps\img158.png,1071.7044998415552,351.6352910108799,956.7113657969792,743.4637477553608
324,labeled-data\OC06_R_10s_lowfps\img159.png,1041.8914650892575,558.1970317946551,1029.114450195416,609.3050913700222
325,labeled-data\OC06_R_10s_lowfps\img160.png,1029.114450195416,590.1395690292595,1026.9849477131088,632.7296186753988
326,labeled-data\OC06_R_10s_lowfps\img161.png,1026.9849477131088,592.2690715115665,1020.596440266188,636.9886236400127
327,labeled-data\OC06_R_10s_lowfps\img162.png,1022.7259427484952,590.1395690292595,1014.2079328192672,634.8591211577058
328,labeled-data\OC06_R_10s_lowfps\img163.png,1018.4669377838812,547.5495193831204,1012.07843033696,649.7656385338545
329,labeled-data\OC101_R_10s_lowfps\img000.png,1190.9566388507449,332.4697686701172,1003.5604204077324,575.2330516531108
330,labeled-data\OC101_R_10s_lowfps\img001.png,1195.2156438153588,330.34026618781013,1001.4309179254252,575.2330516531108
331,labeled-data\OC101_R_10s_lowfps\img002.png,1190.9566388507449,332.4697686701172,1001.4309179254252,570.9740466884969
332,labeled-data\OC101_R_10s_lowfps\img003.png,1195.2156438153588,332.4697686701172,1001.4309179254252,568.8445442061899
333,labeled-data\OC101_R_10s_lowfps\img004.png,1193.086141333052,330.34026618781013,1009.9489278546532,568.8445442061899
334,labeled-data\OC101_R_10s_lowfps\img005.png,1195.2156438153588,330.34026618781013,1003.5604204077324,568.8445442061899
335,labeled-data\OC101_R_10s_lowfps\img006.png,1188.827136368438,334.5992711524241,1001.4309179254252,570.9740466884969
336,labeled-data\OC101_R_10s_lowfps\img007.png,1193.086141333052,332.4697686701172,1007.8194253723464,570.9740466884969
337,labeled-data\OC101_R_10s_lowfps\img008.png,1193.086141333052,330.34026618781013,1007.8194253723464,568.8445442061899
338,labeled-data\OC101_R_10s_lowfps\img009.png,1210.1221611915075,323.9517587408893,1009.9489278546532,566.7150417238829
339,labeled-data\OC101_R_10s_lowfps\img010.png,1195.2156438153588,334.5992711524241,1014.2079328192672,560.3265342769621
340,labeled-data\OC101_R_10s_lowfps\img011.png,1080.2225097707828,500.7004647723671,1067.4454948769412,532.6430020069715
341,labeled-data\OC101_R_10s_lowfps\img012.png,1080.2225097707828,500.7004647723671,1065.315992394634,530.5134995246646
342,labeled-data\OC101_R_10s_lowfps\img013.png,1105.7765395584663,438.9448927854652,1058.9274849477133,528.3839970423577
343,labeled-data\OC101_R_10s_lowfps\img014.png,1214.3811661561217,328.21076370550327,1031.2439526777227,549.6790218654272
344,labeled-data\OC101_R_10s_lowfps\img015.png,1105.7765395584663,443.2038977500792,1067.4454948769412,524.1249920777437
345,labeled-data\OC101_R_10s_lowfps\img016.png,1099.3880321115455,483.6644449139114,1090.8700221823176,515.6069821485158
346,labeled-data\OC101_R_10s_lowfps\img017.png,1148.3665892046058,411.26136051547473,1078.093007288476,521.9954895954368
347,labeled-data\OC101_R_10s_lowfps\img018.png,1267.6187282137955,328.21076370550327,1065.315992394634,526.2544945600507
348,labeled-data\OC101_R_10s_lowfps\img019.png,1169.6616140276756,392.09583817471207,1084.4815147353968,513.4774796662089
349,labeled-data\OC101_R_10s_lowfps\img020.png,1107.9060420407734,479.4054399492975,1097.2585296292386,509.218474701595
350,labeled-data\OC101_R_10s_lowfps\img021.png,1112.1650470053874,466.62842505545575,1092.9995246646247,509.218474701595
351,labeled-data\OC101_R_10s_lowfps\img022.png,1220.7696736030423,340.9877785993449,1065.315992394634,528.3839970423577
352,labeled-data\OC101_R_10s_lowfps\img023.png,1297.431762966093,306.9157388824335,1058.9274849477133,528.3839970423577
353,labeled-data\OC101_R_10s_lowfps\img024.png,1150.496091686913,409.13185803316776,1075.963504806169,521.9954895954368
354,labeled-data\OC101_R_10s_lowfps\img025.png,1112.1650470053874,479.4054399492975,1095.1290271469318,509.218474701595
355,labeled-data\OC101_R_10s_lowfps\img026.png,1122.812559416922,455.980912643921,1095.1290271469318,504.9594697369811
356,labeled-data\OC101_R_10s_lowfps\img027.png,1280.3957431076374,319.69275377627537,1065.315992394634,528.3839970423577
357,labeled-data\OC101_R_10s_lowfps\img028.png,1352.798827506074,309.0452413647406,1061.0569874300204,532.6430020069715
358,labeled-data\OC101_R_10s_lowfps\img029.png,1186.697633886131,372.9303158339494,1073.834002323862,521.9954895954368
359,labeled-data\OC101_R_10s_lowfps\img030.png,1116.4240519700013,470.8874300200697,1105.7765395584663,504.9594697369811
360,labeled-data\OC101_R_10s_lowfps\img031.png,1114.2945494876944,470.8874300200697,1103.6470370761594,502.8299672546741
361,labeled-data\OC101_R_10s_lowfps\img032.png,1207.992658709201,358.0237984578007,1082.35201225309,513.4774796662089
362,labeled-data\OC101_R_10s_lowfps\img033.png,1303.820270413014,311.17474384704747,1065.315992394634,524.1249920777437
363,labeled-data\OC101_R_10s_lowfps\img034.png,1154.7550966515266,402.7433505862468,1086.611017217704,511.347977183902
364,labeled-data\OC101_R_10s_lowfps\img035.png,1116.4240519700013,468.7579275377627,1107.9060420407734,502.8299672546741
365,labeled-data\OC101_R_10s_lowfps\img036.png,1118.5535544523082,468.7579275377627,1116.4240519700013,504.9594697369811
366,labeled-data\OC101_R_10s_lowfps\img037.png,1235.6761909791912,345.24678356395884,1082.35201225309,511.347977183902
367,labeled-data\OC101_R_10s_lowfps\img038.png,1329.3743002006977,311.17474384704747,1069.574997359248,519.8659871131298
368,labeled-data\OC101_R_10s_lowfps\img039.png,1220.7696736030423,349.5057885285728,1084.4815147353968,511.347977183902
369,labeled-data\OC101_R_10s_lowfps\img040.png,1116.4240519700013,473.0169325023767,1105.7765395584663,504.9594697369811
370,labeled-data\OC101_R_10s_lowfps\img041.png,1110.0355445230805,470.8874300200697,1103.6470370761594,509.218474701595
371,labeled-data\OC101_R_10s_lowfps\img042.png,1210.1221611915075,360.1533009401076,1075.963504806169,517.7364846308228
372,labeled-data\OC101_R_10s_lowfps\img043.png,1303.820270413014,315.4337488116614,1054.6684799830994,530.5134995246646
373,labeled-data\OC101_R_10s_lowfps\img044.png,1186.697633886131,375.0598183162565,1067.4454948769412,519.8659871131298
374,labeled-data\OC101_R_10s_lowfps\img045.png,1099.3880321115455,470.8874300200697,1090.8700221823178,515.6069821485158
375,labeled-data\OC101_R_10s_lowfps\img046.png,1124.9420618992292,430.4268828562374,1080.2225097707828,515.6069821485158
376,labeled-data\OC101_R_10s_lowfps\img047.png,1237.805693461498,330.34026618781013,1056.7979824654064,528.3839970423577
377,labeled-data\OC101_R_10s_lowfps\img048.png,1299.5612654484,313.30424632935456,1052.5389775007925,532.6430020069715
