,filename,xmin,ymin,xmax,ymax,x_centre,y_centre,x_centre_avg,y_centre_avg,new_xmin,new_ymin
281,OC03_R_10s_lowfps.mp4,728,613,1105,871,916.5,742.0,913.0,659.0,523.0,170.0
282,OC03_R_10s_lowfps.mp4,725,406,1094,856,909.5,631.0,913.0,659.0,523.0,170.0
283,OC03_R_10s_lowfps.mp4,826,402,1010,730,918.0,566.0,913.0,659.0,523.0,170.0
284,OC03_R_10s_lowfps.mp4,831,402,1011,732,921.0,567.0,913.0,659.0,523.0,170.0
285,OC03_R_10s_lowfps.mp4,734,613,1110,868,922.0,740.5,913.0,659.0,523.0,170.0
286,OC03_R_10s_lowfps.mp4,732,612,1105,871,918.5,741.5,913.0,659.0,523.0,170.0
287,OC03_R_10s_lowfps.mp4,722,413,1095,856,908.5,634.5,913.0,659.0,523.0,170.0
288,OC03_R_10s_lowfps.mp4,829,401,1004,739,916.5,570.0,913.0,659.0,523.0,170.0
289,OC03_R_10s_lowfps.mp4,743,429,1000,704,871.5,566.5,913.0,659.0,523.0,170.0
290,OC03_R_10s_lowfps.mp4,758,611,1103,843,930.5,727.0,913.0,659.0,523.0,170.0
291,OC03_R_10s_lowfps.mp4,705,420,1098,855,901.5,637.5,913.0,659.0,523.0,170.0
292,OC03_R_10s_lowfps.mp4,800,410,993,747,896.5,578.5,913.0,659.0,523.0,170.0
293,OC03_R_10s_lowfps.mp4,710,416,1096,857,903.0,636.5,913.0,659.0,523.0,170.0
294,OC03_R_10s_lowfps.mp4,739,620,1104,863,921.5,741.5,913.0,659.0,523.0,170.0
295,OC03_R_10s_lowfps.mp4,715,433,1124,885,919.5,659.0,913.0,659.0,523.0,170.0
296,OC03_R_10s_lowfps.mp4,817,397,1019,739,918.0,568.0,913.0,659.0,523.0,170.0
297,OC03_R_10s_lowfps.mp4,825,398,1011,736,918.0,567.0,913.0,659.0,523.0,170.0
298,OC03_R_10s_lowfps.mp4,704,423,1113,862,908.5,642.5,913.0,659.0,523.0,170.0
299,OC03_R_10s_lowfps.mp4,722,613,1111,864,916.5,738.5,913.0,659.0,523.0,170.0
300,OC03_R_10s_lowfps.mp4,720,419,1022,734,871.0,576.5,913.0,659.0,523.0,170.0
301,OC03_R_10s_lowfps.mp4,796,405,988,739,892.0,572.0,913.0,659.0,523.0,170.0
302,OC03_R_10s_lowfps.mp4,707,435,1117,885,912.0,660.0,913.0,659.0,523.0,170.0
303,OC03_R_10s_lowfps.mp4,724,615,1102,864,913.0,739.5,913.0,659.0,523.0,170.0
304,OC03_R_10s_lowfps.mp4,747,417,991,697,869.0,557.0,913.0,659.0,523.0,170.0
305,OC03_R_10s_lowfps.mp4,763,615,1117,862,940.0,738.5,913.0,659.0,523.0,170.0
306,OC03_R_10s_lowfps.mp4,738,407,1005,728,871.5,567.5,913.0,659.0,523.0,170.0
307,OC03_R_10s_lowfps.mp4,745,610,1106,862,925.5,736.0,913.0,659.0,523.0,170.0
308,OC03_R_10s_lowfps.mp4,710,420,1102,857,906.0,638.5,913.0,659.0,523.0,170.0
309,OC03_R_10s_lowfps.mp4,819,400,1019,734,919.0,567.0,913.0,659.0,523.0,170.0
310,OC03_R_10s_lowfps.mp4,762,633,1120,876,941.0,754.5,913.0,659.0,523.0,170.0
311,OC03_R_10s_lowfps.mp4,742,428,998,702,870.0,565.0,913.0,659.0,523.0,170.0
312,OC03_R_10s_lowfps.mp4,732,613,1100,865,916.0,739.0,913.0,659.0,523.0,170.0
313,OC03_R_10s_lowfps.mp4,706,423,1092,857,899.0,640.0,913.0,659.0,523.0,170.0
314,OC03_R_10s_lowfps.mp4,767,659,1111,886,939.0,772.5,913.0,659.0,523.0,170.0
315,OC03_R_10s_lowfps.mp4,714,416,1088,858,901.0,637.0,913.0,659.0,523.0,170.0
316,OC03_R_10s_lowfps.mp4,746,625,1100,865,923.0,745.0,913.0,659.0,523.0,170.0
317,OC03_R_10s_lowfps.mp4,720,435,1128,886,924.0,660.5,913.0,659.0,523.0,170.0
318,OC03_R_10s_lowfps.mp4,776,632,1139,873,957.5,752.5,913.0,659.0,523.0,170.0
319,OC03_R_10s_lowfps.mp4,777,619,1130,875,953.5,747.0,913.0,659.0,523.0,170.0
320,OC03_R_10s_lowfps.mp4,745,425,1004,690,874.5,557.5,913.0,659.0,523.0,170.0
321,OC03_R_10s_lowfps.mp4,752,596,1112,849,932.0,722.5,913.0,659.0,523.0,170.0
322,OC03_R_10s_lowfps.mp4,721,408,1080,850,900.5,629.0,913.0,659.0,523.0,170.0
323,OC03_R_10s_lowfps.mp4,823,405,1009,727,916.0,566.0,913.0,659.0,523.0,170.0
324,OC03_R_10s_lowfps.mp4,738,592,1121,870,929.5,731.0,913.0,659.0,523.0,170.0
325,OC03_R_10s_lowfps.mp4,755,578,1112,852,933.5,715.0,913.0,659.0,523.0,170.0
326,OC03_R_10s_lowfps.mp4,772,608,1120,863,946.0,735.5,913.0,659.0,523.0,170.0
327,OC03_R_10s_lowfps.mp4,775,618,1131,870,953.0,744.0,913.0,659.0,523.0,170.0
328,OC03_R_10s_lowfps.mp4,805,403,993,706,899.0,554.5,913.0,659.0,523.0,170.0
329,OC05_R_10s_lowfps.mp4,777,321,1207,920,992.0,620.5,993.0,581.0,603.0,126.0
330,OC05_R_10s_lowfps.mp4,773,314,1215,932,994.0,623.0,993.0,581.0,603.0,126.0
331,OC05_R_10s_lowfps.mp4,776,303,1214,943,995.0,623.0,993.0,581.0,603.0,126.0
332,OC05_R_10s_lowfps.mp4,773,302,1220,940,996.5,621.0,993.0,581.0,603.0,126.0
333,OC05_R_10s_lowfps.mp4,774,307,1224,948,999.0,627.5,993.0,581.0,603.0,126.0
334,OC05_R_10s_lowfps.mp4,776,296,1213,933,994.5,614.5,993.0,581.0,603.0,126.0
335,OC05_R_10s_lowfps.mp4,776,292,1210,922,993.0,607.0,993.0,581.0,603.0,126.0
336,OC05_R_10s_lowfps.mp4,775,296,1224,937,999.5,616.5,993.0,581.0,603.0,126.0
337,OC05_R_10s_lowfps.mp4,776,295,1213,919,994.5,607.0,993.0,581.0,603.0,126.0
338,OC05_R_10s_lowfps.mp4,777,294,1228,942,1002.5,618.0,993.0,581.0,603.0,126.0
339,OC05_R_10s_lowfps.mp4,777,299,1219,932,998.0,615.5,993.0,581.0,603.0,126.0
340,OC05_R_10s_lowfps.mp4,773,285,1218,922,995.5,603.5,993.0,581.0,603.0,126.0
341,OC05_R_10s_lowfps.mp4,774,285,1216,927,995.0,606.0,993.0,581.0,603.0,126.0
342,OC05_R_10s_lowfps.mp4,772,304,1219,890,995.5,597.0,993.0,581.0,603.0,126.0
343,OC05_R_10s_lowfps.mp4,760,221,1235,893,997.5,557.0,993.0,581.0,603.0,126.0
344,OC05_R_10s_lowfps.mp4,773,486,1174,759,973.5,622.5,993.0,581.0,603.0,126.0
345,OC05_R_10s_lowfps.mp4,802,265,1198,851,1000.0,558.0,993.0,581.0,603.0,126.0
346,OC05_R_10s_lowfps.mp4,793,467,1156,721,974.5,594.0,993.0,581.0,603.0,126.0
347,OC05_R_10s_lowfps.mp4,791,241,1185,839,988.0,540.0,993.0,581.0,603.0,126.0
348,OC05_R_10s_lowfps.mp4,767,266,1213,849,990.0,557.5,993.0,581.0,603.0,126.0
349,OC05_R_10s_lowfps.mp4,763,277,1217,878,990.0,577.5,993.0,581.0,603.0,126.0
350,OC05_R_10s_lowfps.mp4,779,249,1209,862,994.0,555.5,993.0,581.0,603.0,126.0
351,OC05_R_10s_lowfps.mp4,795,242,1204,874,999.5,558.0,993.0,581.0,603.0,126.0
352,OC05_R_10s_lowfps.mp4,795,238,1209,884,1002.0,561.0,993.0,581.0,603.0,126.0
353,OC05_R_10s_lowfps.mp4,798,236,1215,914,1006.5,575.0,993.0,581.0,603.0,126.0
355,OC05_R_10s_lowfps.mp4,756,277,1212,875,984.0,576.0,993.0,581.0,603.0,126.0
356,OC05_R_10s_lowfps.mp4,781,496,1159,770,970.0,633.0,993.0,581.0,603.0,126.0
357,OC05_R_10s_lowfps.mp4,775,491,1168,767,971.5,629.0,993.0,581.0,603.0,126.0
358,OC05_R_10s_lowfps.mp4,751,488,1147,776,949.0,632.0,993.0,581.0,603.0,126.0
359,OC05_R_10s_lowfps.mp4,754,291,1229,871,991.5,581.0,993.0,581.0,603.0,126.0
360,OC05_R_10s_lowfps.mp4,761,323,1221,882,991.0,602.5,993.0,581.0,603.0,126.0
361,OC05_R_10s_lowfps.mp4,749,209,1261,924,1005.0,566.5,993.0,581.0,603.0,126.0
362,OC05_R_10s_lowfps.mp4,749,214,1261,933,1005.0,573.5,993.0,581.0,603.0,126.0
363,OC05_R_10s_lowfps.mp4,781,223,1215,899,998.0,561.0,993.0,581.0,603.0,126.0
364,OC05_R_10s_lowfps.mp4,743,223,1264,930,1003.5,576.5,993.0,581.0,603.0,126.0
365,OC05_R_10s_lowfps.mp4,763,333,1216,846,989.5,589.5,993.0,581.0,603.0,126.0
366,OC05_R_10s_lowfps.mp4,775,496,1153,758,964.0,627.0,993.0,581.0,603.0,126.0
367,OC05_R_10s_lowfps.mp4,772,491,1155,763,963.5,627.0,993.0,581.0,603.0,126.0
368,OC05_R_10s_lowfps.mp4,766,206,1198,821,982.0,513.5,993.0,581.0,603.0,126.0
369,OC05_R_10s_lowfps.mp4,772,330,1229,886,1000.5,608.0,993.0,581.0,603.0,126.0
370,OC05_R_10s_lowfps.mp4,815,296,1211,855,1013.0,575.5,993.0,581.0,603.0,126.0
371,OC05_R_10s_lowfps.mp4,831,484,1218,778,1024.5,631.0,993.0,581.0,603.0,126.0
372,OC05_R_10s_lowfps.mp4,795,269,1204,896,999.5,582.5,993.0,581.0,603.0,126.0
373,OC05_R_10s_lowfps.mp4,733,214,1267,955,1000.0,584.5,993.0,581.0,603.0,126.0
374,OC05_R_10s_lowfps.mp4,752,204,1224,877,988.0,540.5,993.0,581.0,603.0,126.0
375,OC05_R_10s_lowfps.mp4,767,499,1162,777,964.5,638.0,993.0,581.0,603.0,126.0
376,OC05_R_10s_lowfps.mp4,758,496,1160,779,959.0,637.5,993.0,581.0,603.0,126.0
377,OC05_R_10s_lowfps.mp4,752,276,1221,867,986.5,571.5,993.0,581.0,603.0,126.0
378,OC05_R_10s_lowfps.mp4,757,250,1209,866,983.0,558.0,993.0,581.0,603.0,126.0
379,OC05_R_10s_lowfps.mp4,785,277,1203,855,994.0,566.0,993.0,581.0,603.0,126.0
380,OC05_R_10s_lowfps.mp4,804,231,1224,922,1014.0,576.5,993.0,581.0,603.0,126.0
381,OC05_R_10s_lowfps.mp4,811,240,1230,943,1020.5,591.5,993.0,581.0,603.0,126.0
383,OC05_R_10s_lowfps.mp4,742,305,1228,885,985.0,595.0,993.0,581.0,603.0,126.0
384,OC05_R_10s_lowfps.mp4,758,515,1158,817,958.0,666.0,993.0,581.0,603.0,126.0
385,OC05_R_10s_lowfps.mp4,750,515,1159,829,954.5,672.0,993.0,581.0,603.0,126.0
386,OC05_R_10s_lowfps.mp4,709,253,1206,880,957.5,566.5,993.0,581.0,603.0,126.0
387,OC05_R_10s_lowfps.mp4,722,235,1240,919,981.0,577.0,993.0,581.0,603.0,126.0
388,OC05_R_10s_lowfps.mp4,770,214,1217,887,993.5,550.5,993.0,581.0,603.0,126.0
389,OC05_R_10s_lowfps.mp4,745,220,1264,955,1004.5,587.5,993.0,581.0,603.0,126.0
390,OC05_R_10s_lowfps.mp4,780,261,1212,917,996.0,589.0,993.0,581.0,603.0,126.0
391,OC05_R_10s_lowfps.mp4,741,278,1211,888,976.0,583.0,993.0,581.0,603.0,126.0
392,OC05_R_10s_lowfps.mp4,708,230,1230,882,969.0,556.0,993.0,581.0,603.0,126.0
393,OC05_R_10s_lowfps.mp4,737,480,1200,857,968.5,668.5,993.0,581.0,603.0,126.0
394,OC05_R_10s_lowfps.mp4,734,504,1131,810,932.5,657.0,993.0,581.0,603.0,126.0
395,OC05_R_10s_lowfps.mp4,713,257,1225,865,969.0,561.0,993.0,581.0,603.0,126.0
396,OC05_R_10s_lowfps.mp4,729,205,1233,896,981.0,550.5,993.0,581.0,603.0,126.0
397,OC05_R_10s_lowfps.mp4,775,231,1222,860,998.5,545.5,993.0,581.0,603.0,126.0
398,OC05_R_10s_lowfps.mp4,786,291,1214,814,1000.0,552.5,993.0,581.0,603.0,126.0
399,OC05_R_10s_lowfps.mp4,783,274,1217,861,1000.0,567.5,993.0,581.0,603.0,126.0
400,OC05_R_10s_lowfps.mp4,754,287,1225,880,989.5,583.5,993.0,581.0,603.0,126.0
401,OC05_R_10s_lowfps.mp4,750,345,1229,862,989.5,603.5,993.0,581.0,603.0,126.0
402,OC05_R_10s_lowfps.mp4,757,493,1170,789,963.5,641.0,993.0,581.0,603.0,126.0
403,OC05_R_10s_lowfps.mp4,743,484,1162,792,952.5,638.0,993.0,581.0,603.0,126.0
404,OC05_R_10s_lowfps.mp4,728,230,1235,842,981.5,536.0,993.0,581.0,603.0,126.0
405,OC05_R_10s_lowfps.mp4,750,231,1216,852,983.0,541.5,993.0,581.0,603.0,126.0
406,OC05_R_10s_lowfps.mp4,785,227,1224,829,1004.5,528.0,993.0,581.0,603.0,126.0
407,OC05_R_10s_lowfps.mp4,811,255,1221,824,1016.0,539.5,993.0,581.0,603.0,126.0
408,OC05_R_10s_lowfps.mp4,831,144,1219,813,1025.0,478.5,993.0,581.0,603.0,126.0
409,OC05_R_10s_lowfps.mp4,808,240,1235,836,1021.5,538.0,993.0,581.0,603.0,126.0
410,OC05_R_10s_lowfps.mp4,778,299,1246,837,1012.0,568.0,993.0,581.0,603.0,126.0
411,OC05_R_10s_lowfps.mp4,778,452,1155,720,966.5,586.0,993.0,581.0,603.0,126.0
412,OC05_R_10s_lowfps.mp4,785,462,1170,752,977.5,607.0,993.0,581.0,603.0,126.0
413,OC05_R_10s_lowfps.mp4,773,458,1158,763,965.5,610.5,993.0,581.0,603.0,126.0
414,OC05_R_10s_lowfps.mp4,747,206,1229,830,988.0,518.0,993.0,581.0,603.0,126.0
415,OC05_R_10s_lowfps.mp4,764,304,1226,846,995.0,575.0,993.0,581.0,603.0,126.0
416,OC05_R_10s_lowfps.mp4,789,247,1225,835,1007.0,541.0,993.0,581.0,603.0,126.0
417,OC05_R_10s_lowfps.mp4,806,259,1229,830,1017.5,544.5,993.0,581.0,603.0,126.0
418,OC05_R_10s_lowfps.mp4,815,240,1230,834,1022.5,537.0,993.0,581.0,603.0,126.0
419,OC05_R_10s_lowfps.mp4,803,279,1229,847,1016.0,563.0,993.0,581.0,603.0,126.0
420,OC05_R_10s_lowfps.mp4,802,453,1171,744,986.5,598.5,993.0,581.0,603.0,126.0
421,OC05_R_10s_lowfps.mp4,801,458,1161,734,981.0,596.0,993.0,581.0,603.0,126.0
422,OC05_R_10s_lowfps.mp4,787,452,1159,743,973.0,597.5,993.0,581.0,603.0,126.0
423,OC05_R_10s_lowfps.mp4,774,211,1213,843,993.5,527.0,993.0,581.0,603.0,126.0
424,OC05_R_10s_lowfps.mp4,775,335,1223,846,999.0,590.5,993.0,581.0,603.0,126.0
425,OC05_R_10s_lowfps.mp4,792,285,1216,841,1004.0,563.0,993.0,581.0,603.0,126.0
426,OC05_R_10s_lowfps.mp4,810,208,1223,818,1016.5,513.0,993.0,581.0,603.0,126.0
427,OC05_R_10s_lowfps.mp4,801,286,1205,834,1003.0,560.0,993.0,581.0,603.0,126.0
428,OC05_R_10s_lowfps.mp4,762,258,1228,852,995.0,555.0,993.0,581.0,603.0,126.0
429,OC05_R_10s_lowfps.mp4,790,388,1202,829,996.0,608.5,993.0,581.0,603.0,126.0
430,OC05_R_10s_lowfps.mp4,780,470,1150,759,965.0,614.5,993.0,581.0,603.0,126.0
431,OC05_R_10s_lowfps.mp4,775,362,1196,843,985.5,602.5,993.0,581.0,603.0,126.0
432,OC05_R_10s_lowfps.mp4,733,198,1234,864,983.5,531.0,993.0,581.0,603.0,126.0
433,OC05_R_10s_lowfps.mp4,764,236,1225,861,994.5,548.5,993.0,581.0,603.0,126.0
434,OC05_R_10s_lowfps.mp4,798,249,1219,838,1008.5,543.5,993.0,581.0,603.0,126.0
435,OC05_R_10s_lowfps.mp4,792,249,1217,835,1004.5,542.0,993.0,581.0,603.0,126.0
436,OC05_R_10s_lowfps.mp4,789,216,1216,829,1002.5,522.5,993.0,581.0,603.0,126.0
437,OC05_R_10s_lowfps.mp4,760,244,1240,861,1000.0,552.5,993.0,581.0,603.0,126.0
438,OC05_R_10s_lowfps.mp4,797,467,1168,752,982.5,609.5,993.0,581.0,603.0,126.0
439,OC05_R_10s_lowfps.mp4,804,461,1164,742,984.0,601.5,993.0,581.0,603.0,126.0
440,OC05_R_10s_lowfps.mp4,788,454,1168,738,978.0,596.0,993.0,581.0,603.0,126.0
441,OC05_R_10s_lowfps.mp4,779,190,1207,792,993.0,491.0,993.0,581.0,603.0,126.0
442,OC05_R_10s_lowfps.mp4,798,229,1233,852,1015.5,540.5,993.0,581.0,603.0,126.0
445,OC05_R_10s_lowfps.mp4,834,288,1233,829,1033.5,558.5,993.0,581.0,603.0,126.0
446,OC05_R_10s_lowfps.mp4,777,211,1248,875,1012.5,543.0,993.0,581.0,603.0,126.0
447,OC05_R_10s_lowfps.mp4,812,469,1176,729,994.0,599.0,993.0,581.0,603.0,126.0
448,OC05_R_10s_lowfps.mp4,807,466,1169,733,988.0,599.5,993.0,581.0,603.0,126.0
449,OC05_R_10s_lowfps.mp4,779,362,1222,855,1000.5,608.5,993.0,581.0,603.0,126.0
450,OC05_R_10s_lowfps.mp4,792,228,1226,835,1009.0,531.5,993.0,581.0,603.0,126.0
455,OC05_R_10s_lowfps.mp4,780,215,1243,877,1011.5,546.0,993.0,581.0,603.0,126.0
456,OC05_R_10s_lowfps.mp4,812,484,1174,758,993.0,621.0,993.0,581.0,603.0,126.0
457,OC05_R_10s_lowfps.mp4,805,474,1162,757,983.5,615.5,993.0,581.0,603.0,126.0
458,OC05_R_10s_lowfps.mp4,765,245,1244,874,1004.5,559.5,993.0,581.0,603.0,126.0
459,OC05_R_10s_lowfps.mp4,783,296,1226,882,1004.5,589.0,993.0,581.0,603.0,126.0
460,OC05_R_10s_lowfps.mp4,811,421,1247,908,1029.0,664.5,993.0,581.0,603.0,126.0
461,OC05_R_10s_lowfps.mp4,819,478,1213,781,1016.0,629.5,993.0,581.0,603.0,126.0
462,OC05_R_10s_lowfps.mp4,791,303,1218,862,1004.5,582.5,993.0,581.0,603.0,126.0
463,OC05_R_10s_lowfps.mp4,765,231,1239,891,1002.0,561.0,993.0,581.0,603.0,126.0
464,OC05_R_10s_lowfps.mp4,783,496,1184,779,983.5,637.5,993.0,581.0,603.0,126.0
465,OC05_R_10s_lowfps.mp4,782,504,1173,768,977.5,636.0,993.0,581.0,603.0,126.0
466,OC05_R_10s_lowfps.mp4,759,238,1224,879,991.5,558.5,993.0,581.0,603.0,126.0
467,OC05_R_10s_lowfps.mp4,790,245,1222,863,1006.0,554.0,993.0,581.0,603.0,126.0
468,OC05_R_10s_lowfps.mp4,827,288,1222,849,1024.5,568.5,993.0,581.0,603.0,126.0
470,OC05_R_10s_lowfps.mp4,802,243,1230,897,1016.0,570.0,993.0,581.0,603.0,126.0
471,OC05_R_10s_lowfps.mp4,797,343,1208,847,1002.5,595.0,993.0,581.0,603.0,126.0
472,OC05_R_10s_lowfps.mp4,797,514,1180,773,988.5,643.5,993.0,581.0,603.0,126.0
473,OC05_R_10s_lowfps.mp4,772,500,1175,821,973.5,660.5,993.0,581.0,603.0,126.0
474,OC05_R_10s_lowfps.mp4,749,212,1220,887,984.5,549.5,993.0,581.0,603.0,126.0
475,OC05_R_10s_lowfps.mp4,762,226,1223,870,992.5,548.0,993.0,581.0,603.0,126.0
476,OC05_R_10s_lowfps.mp4,789,240,1222,870,1005.5,555.0,993.0,581.0,603.0,126.0
477,OC05_R_10s_lowfps.mp4,803,231,1222,854,1012.5,542.5,993.0,581.0,603.0,126.0
478,OC05_R_10s_lowfps.mp4,799,231,1222,853,1010.5,542.0,993.0,581.0,603.0,126.0
479,OC05_R_10s_lowfps.mp4,761,214,1237,876,999.0,545.0,993.0,581.0,603.0,126.0
480,OC05_R_10s_lowfps.mp4,821,462,1156,718,988.5,590.0,993.0,581.0,603.0,126.0
481,OC05_R_10s_lowfps.mp4,821,468,1174,743,997.5,605.5,993.0,581.0,603.0,126.0
482,OC05_R_10s_lowfps.mp4,802,402,1211,867,1006.5,634.5,993.0,581.0,603.0,126.0
483,OC05_R_10s_lowfps.mp4,768,211,1246,879,1007.0,545.0,993.0,581.0,603.0,126.0
484,OC05_R_10s_lowfps.mp4,763,265,1225,878,994.0,571.5,993.0,581.0,603.0,126.0
485,OC05_R_10s_lowfps.mp4,774,240,1223,875,998.5,557.5,993.0,581.0,603.0,126.0
486,OC05_R_10s_lowfps.mp4,778,253,1223,885,1000.5,569.0,993.0,581.0,603.0,126.0
487,OC05_R_10s_lowfps.mp4,781,243,1218,892,999.5,567.5,993.0,581.0,603.0,126.0
488,OC05_R_10s_lowfps.mp4,768,238,1223,893,995.5,565.5,993.0,581.0,603.0,126.0
489,OC05_R_10s_lowfps.mp4,761,302,1227,867,994.0,584.5,993.0,581.0,603.0,126.0
490,OC05_R_10s_lowfps.mp4,793,473,1182,778,987.5,625.5,993.0,581.0,603.0,126.0
491,OC05_R_10s_lowfps.mp4,800,463,1157,763,978.5,613.0,993.0,581.0,603.0,126.0
492,OC05_R_10s_lowfps.mp4,775,220,1237,830,1006.0,525.0,993.0,581.0,603.0,126.0
493,OC05_R_10s_lowfps.mp4,780,229,1248,836,1014.0,532.5,993.0,581.0,603.0,126.0
494,OC05_R_10s_lowfps.mp4,804,308,1217,839,1010.5,573.5,993.0,581.0,603.0,126.0
495,OC06_R_10s_lowfps.mp4,924,342,1490,1014,1207.0,678.0,1228.0,609.0,838.0,154.0
496,OC06_R_10s_lowfps.mp4,927,346,1494,1020,1210.5,683.0,1228.0,609.0,838.0,154.0
497,OC06_R_10s_lowfps.mp4,927,342,1497,1017,1212.0,679.5,1228.0,609.0,838.0,154.0
498,OC06_R_10s_lowfps.mp4,926,344,1496,1018,1211.0,681.0,1228.0,609.0,838.0,154.0
499,OC06_R_10s_lowfps.mp4,923,346,1499,1021,1211.0,683.5,1228.0,609.0,838.0,154.0
500,OC06_R_10s_lowfps.mp4,925,335,1488,1017,1206.5,676.0,1228.0,609.0,838.0,154.0
501,OC06_R_10s_lowfps.mp4,926,331,1498,1015,1212.0,673.0,1228.0,609.0,838.0,154.0
502,OC06_R_10s_lowfps.mp4,923,337,1496,1015,1209.5,676.0,1228.0,609.0,838.0,154.0
503,OC06_R_10s_lowfps.mp4,935,350,1500,1011,1217.5,680.5,1228.0,609.0,838.0,154.0
504,OC06_R_10s_lowfps.mp4,984,420,1482,968,1233.0,694.0,1228.0,609.0,838.0,154.0
505,OC06_R_10s_lowfps.mp4,1010,432,1492,973,1251.0,702.5,1228.0,609.0,838.0,154.0
506,OC06_R_10s_lowfps.mp4,1031,412,1486,981,1258.5,696.5,1228.0,609.0,838.0,154.0
507,OC06_R_10s_lowfps.mp4,1025,414,1495,977,1260.0,695.5,1228.0,609.0,838.0,154.0
508,OC06_R_10s_lowfps.mp4,1020,395,1472,931,1246.0,663.0,1228.0,609.0,838.0,154.0
509,OC06_R_10s_lowfps.mp4,986,269,1471,932,1228.5,600.5,1228.0,609.0,838.0,154.0
510,OC06_R_10s_lowfps.mp4,973,218,1474,910,1223.5,564.0,1228.0,609.0,838.0,154.0
511,OC06_R_10s_lowfps.mp4,985,312,1478,857,1231.5,584.5,1228.0,609.0,838.0,154.0
512,OC06_R_10s_lowfps.mp4,1008,233,1493,815,1250.5,524.0,1228.0,609.0,838.0,154.0
513,OC06_R_10s_lowfps.mp4,1031,133,1500,843,1265.5,488.0,1228.0,609.0,838.0,154.0
514,OC06_R_10s_lowfps.mp4,1061,130,1512,887,1286.5,508.5,1228.0,609.0,838.0,154.0
517,OC06_R_10s_lowfps.mp4,1078,303,1483,883,1280.5,593.0,1228.0,609.0,838.0,154.0
518,OC06_R_10s_lowfps.mp4,1064,220,1480,880,1272.0,550.0,1228.0,609.0,838.0,154.0
520,OC06_R_10s_lowfps.mp4,997,423,1515,935,1256.0,679.0,1228.0,609.0,838.0,154.0
521,OC06_R_10s_lowfps.mp4,1038,386,1505,858,1271.5,622.0,1228.0,609.0,838.0,154.0
524,OC06_R_10s_lowfps.mp4,1062,228,1489,898,1275.5,563.0,1228.0,609.0,838.0,154.0
526,OC06_R_10s_lowfps.mp4,1065,294,1481,885,1273.0,589.5,1228.0,609.0,838.0,154.0
528,OC06_R_10s_lowfps.mp4,1013,381,1458,885,1235.5,633.0,1228.0,609.0,838.0,154.0
529,OC06_R_10s_lowfps.mp4,966,203,1455,931,1210.5,567.0,1228.0,609.0,838.0,154.0
530,OC06_R_10s_lowfps.mp4,966,225,1468,919,1217.0,572.0,1228.0,609.0,838.0,154.0
531,OC06_R_10s_lowfps.mp4,981,397,1476,877,1228.5,637.0,1228.0,609.0,838.0,154.0
532,OC06_R_10s_lowfps.mp4,994,395,1497,914,1245.5,654.5,1228.0,609.0,838.0,154.0
533,OC06_R_10s_lowfps.mp4,993,191,1488,917,1240.5,554.0,1228.0,609.0,838.0,154.0
534,OC06_R_10s_lowfps.mp4,1059,214,1464,833,1261.5,523.5,1228.0,609.0,838.0,154.0
535,OC06_R_10s_lowfps.mp4,1061,267,1470,864,1265.5,565.5,1228.0,609.0,838.0,154.0
536,OC06_R_10s_lowfps.mp4,1052,316,1454,878,1253.0,597.0,1228.0,609.0,838.0,154.0
537,OC06_R_10s_lowfps.mp4,1101,256,1400,530,1250.5,393.0,1228.0,609.0,838.0,154.0
538,OC06_R_10s_lowfps.mp4,1098,266,1401,549,1249.5,407.5,1228.0,609.0,838.0,154.0
539,OC06_R_10s_lowfps.mp4,1106,244,1385,534,1245.5,389.0,1228.0,609.0,838.0,154.0
540,OC06_R_10s_lowfps.mp4,984,286,1482,964,1233.0,625.0,1228.0,609.0,838.0,154.0
541,OC06_R_10s_lowfps.mp4,990,356,1480,941,1235.0,648.5,1228.0,609.0,838.0,154.0
542,OC06_R_10s_lowfps.mp4,987,286,1467,905,1227.0,595.5,1228.0,609.0,838.0,154.0
543,OC06_R_10s_lowfps.mp4,987,260,1472,910,1229.5,585.0,1228.0,609.0,838.0,154.0
544,OC06_R_10s_lowfps.mp4,978,293,1463,916,1220.5,604.5,1228.0,609.0,838.0,154.0
545,OC06_R_10s_lowfps.mp4,970,191,1454,933,1212.0,562.0,1228.0,609.0,838.0,154.0
546,OC06_R_10s_lowfps.mp4,1014,343,1428,874,1221.0,608.5,1228.0,609.0,838.0,154.0
548,OC06_R_10s_lowfps.mp4,1030,359,1425,883,1227.5,621.0,1228.0,609.0,838.0,154.0
549,OC06_R_10s_lowfps.mp4,1047,381,1434,899,1240.5,640.0,1228.0,609.0,838.0,154.0
550,OC06_R_10s_lowfps.mp4,1052,325,1442,889,1247.0,607.0,1228.0,609.0,838.0,154.0
551,OC06_R_10s_lowfps.mp4,1041,271,1443,885,1242.0,578.0,1228.0,609.0,838.0,154.0
552,OC06_R_10s_lowfps.mp4,977,265,1452,938,1214.5,601.5,1228.0,609.0,838.0,154.0
553,OC06_R_10s_lowfps.mp4,981,394,1472,931,1226.5,662.5,1228.0,609.0,838.0,154.0
554,OC06_R_10s_lowfps.mp4,989,393,1486,933,1237.5,663.0,1228.0,609.0,838.0,154.0
555,OC06_R_10s_lowfps.mp4,988,396,1482,924,1235.0,660.0,1228.0,609.0,838.0,154.0
556,OC06_R_10s_lowfps.mp4,978,351,1470,923,1224.0,637.0,1228.0,609.0,838.0,154.0
